"","gene","model","correlation","pval","r2","lambda","fdr","Measure","Organ"
"697","ST7","no.lambda",0.88914224591475,0.0435638466088106,0.790573929666124,0,0.124657358370482,"RPKM","Testis"
"358","LARP4B","no.lambda",0.888713263542958,0.0438140305730114,0.789811261824023,0,0.124951124226736,"RPKM","Testis"
"745","TMEM39A","no.lambda",-0.878414355726405,0.049954413865431,0.771611779607347,0,0.141984525315504,"RPKM","Testis"
"678","SNX9","free.lambda",0.529083100018879,0.052236798833554,0.736813562963495,1,0.147975145859599,"RPKM","Testis"
"843","ZRANB3","no.lambda",0.874191224584571,0.0525448334521334,0.764210296311278,0,0.148351579779857,"RPKM","Testis"
"545","PPIE","no.lambda",-0.872680783764403,0.0534812908681887,0.761571747016915,0,0.150493865001182,"RPKM","Testis"
"334","JCAD","no.lambda",0.869335142965465,0.0555739815697976,0.755743589855296,0,0.155864776124565,"RPKM","Testis"
"2616","AGFG1","no.lambda",0.866869447907826,0.057132337581252,0.751462638163269,0,0.159706567430101,"RPKM","Testis"
"280","GRAP2","fix.lambda",-0.864799405737554,0.0584510332089868,0.705854234305165,0.251309245899406,0.162855345815828,"RPKM","Testis"
"4017","MFSD2A","no.lambda",0.86389937180884,0.0590273261684643,0.746322127974761,0,0.16392178775308,"RPKM","Testis"
"223","FAM135B","free.lambda",0.633260146796223,0.0619656034146565,0.883073797688415,1,0.171519170235994,"RPKM","Testis"
"817","ZDHHC2","fix.lambda",-0.856226704457251,0.0640112437151502,0.661786113801331,0.999933893038648,0.176604310836261,"RPKM","Testis"
"794","URB1","no.lambda",-0.854528111689315,0.0651315404952435,0.730218294403511,0,0.17911173636192,"RPKM","Testis"
"328","ITM2C","free.lambda",0.839965325740827,0.0666596474888882,0.890723880611831,0,0.182720781304493,"RPKM","Testis"
"705","SYNM","no.lambda",0.849240516584907,0.0686574331487947,0.721209454766923,0,0.187589825409771,"RPKM","Testis"
"393","MCM8","no.lambda",-0.846426366335294,0.0705574036552574,0.716437590637442,0,0.192161160437309,"RPKM","Testis"
"445","NEK5","fix.lambda",0.844039708336295,0.0721813175617979,0.575966430968246,0.758527158125566,0.195953769150137,"RPKM","Testis"
"6812","SPATA22","free.lambda",0.0437958273199595,0.0748543705010364,0.999800015135707,0,0.202561187905361,"RPKM","Testis"
"597","RNF38","no.lambda",0.837943677860383,0.0763806997584605,0.702149607225002,0,0.206033288838905,"RPKM","Testis"
"4716","OARD1","free.lambda",-0.566507786384443,0.0790393895625092,0.999952989199088,0,0.212528136379192,"RPKM","Testis"
"274","GLUL","no.lambda",0.833109325847557,0.0797626880359935,0.694071147760841,0,0.213607238393723,"RPKM","Testis"
"665","SLC5A10","free.lambda",-0.310420611613364,0.079945093944286,0.99995000388953,0,0.213607238393723,"RPKM","Testis"
"543","PPEF1","no.lambda",-0.831769419810879,0.0807080205243842,0.691840368376009,0,0.214967589258344,"RPKM","Testis"
"324","ITGA7","no.lambda",-0.8307310014201,0.0814430059463998,0.690113993488225,0,0.216245222685268,"RPKM","Testis"
"475","ORC2","free.lambda",-0.804285038524432,0.0843605717002101,0.931462980661752,1,0.223291888218993,"RPKM","Testis"
"659","SLC37A1","no.lambda",-0.825136720378374,0.0854376340918675,0.68085060968842,0,0.225438243226828,"RPKM","Testis"
"208","EPHB6","no.lambda",0.819816366732635,0.0892906871408979,0.672098869181854,0,0.234873329218449,"RPKM","Testis"
"766","TRIM44","free.lambda",-0.61711902946307,0.0899869357410255,0.995891953264302,0,0.235971933661451,"RPKM","Testis"
"266","GEMIN4","no.lambda",0.811960981162264,0.095073675769399,0.659280633742831,0,0.248541368446546,"RPKM","Testis"
"529","PLCL1","free.lambda",-0.709384546989065,0.098557387485211,0.998128672255018,0,0.256855714461458,"RPKM","Testis"
"416","MRPL46","free.lambda",-0.740117971846159,0.103304221225341,0.901823005430683,0,0.268400844717373,"RPKM","Testis"
"180","DHODH","no.lambda",-0.798019544509641,0.105604316808069,0.63683519355615,0,0.273537786961572,"RPKM","Testis"
"5416","ARHGAP5","fix.lambda",-0.79618885323999,0.107011814592853,0.593511686200815,0.895811131616286,0.274940802587702,"RPKM","Testis"
"682","SPATA25","no.lambda",-0.796048710793083,0.107119793215988,0.633693550568223,0,0.274940802587702,"RPKM","Testis"
"740","TMEM108","no.lambda",0.796193042522736,0.107008590136094,0.633923356665446,0,0.274940802587702,"RPKM","Testis"
"520","PIGO","no.lambda",0.794133844976716,0.108598463998255,0.630648564163552,0,0.277893954702483,"RPKM","Testis"
"6315","ASPH","fix.lambda",-0.79293652129054,0.109526147665372,0.530278692018477,0.999933893038648,0.279423635760754,"RPKM","Testis"
"765","TRIM36","fix.lambda",-0.790138651318535,0.111703170247612,0.499471067048683,0.849769748626536,0.284121877476659,"RPKM","Testis"
"318","IP6K1","no.lambda",-0.787917617844079,0.113440513298019,0.620814175484109,0,0.287676990309646,"RPKM","Testis"
"4916","APBB2","free.lambda",-0.793576419846623,0.113941528180141,0.999257217882713,0,0.288084998115162,"RPKM","Testis"
"694","SSRP1","no.lambda",0.784469359881998,0.116153726025933,0.615392170344823,0,0.29280418435704,"RPKM","Testis"
"1072","CCDC42","free.lambda",0.933931291460753,0.116781337572825,0.99034174831976,0,0.293512738647428,"RPKM","Testis"
"608","RUFY3","fix.lambda",0.775129477312148,0.123598228068289,0.643357382731552,0.877372606272224,0.309726920632665,"RPKM","Testis"
"723","TEKT2","no.lambda",0.769462779457391,0.12818165446645,0.592072968785115,0,0.320265077678711,"RPKM","Testis"
"332","JAM3","no.lambda",0.767116617595407,0.130093780561089,0.588467907680283,0,0.324086565103653,"RPKM","Testis"
"598","RPS29","free.lambda",-0.764977805560024,0.133159105826531,0.939783008858961,1,0.330750037052995,"RPKM","Testis"
"179","DGLUCY","no.lambda",0.762225425992112,0.134106992185423,0.58098759933027,0,0.332130474798402,"RPKM","Testis"
"464","NSDHL","no.lambda",-0.759022193080823,0.136754708201174,0.576114688335985,0,0.337700401884532,"RPKM","Testis"
"5016","AQP11","fix.lambda",-0.755516015547782,0.139670281340528,0.483225356335488,0.640689897242811,0.340924289035812,"RPKM","Testis"
"240","FBXO7","no.lambda",0.756460285906749,0.138883291578234,0.572232157601268,0,0.340924289035812,"RPKM","Testis"
"412","MRPL19","fix.lambda",-0.756551898218851,0.138807001945773,0.476003665579452,0.818285390206955,0.340924289035812,"RPKM","Testis"
"625","SEC23B","no.lambda",-0.755787276581307,0.139444069867035,0.571214406178047,0,0.340924289035812,"RPKM","Testis"
"7610","BABAM2","free.lambda",0.494601810974436,0.142555527263776,0.981614244425122,0,0.346967044805801,"RPKM","Testis"
"5217","ARHGAP29","no.lambda",-0.751086820638143,0.143379181151813,0.564131410025437,0,0.347971823597665,"RPKM","Testis"
"346","KIAA1958","no.lambda",0.749369798345533,0.144824635547573,0.561555094571041,0,0.350475618025127,"RPKM","Testis"
"1242","CDKAL1","no.lambda",0.748348156978952,0.145686713531309,0.5600249574814,0,0.350621127404686,"RPKM","Testis"
"204","ELP4","no.lambda",0.747337975289129,0.146540589257685,0.558514048049636,0,0.350621127404686,"RPKM","Testis"
"576","RALGDS","no.lambda",0.747424994804716,0.146466975700528,0.558644122968167,0,0.350621127404686,"RPKM","Testis"
"778","TTLL2","no.lambda",0.747947294717887,0.146025370384625,0.559425159338891,0,0.350621127404686,"RPKM","Testis"
"1716","ACVR2B","no.lambda",0.746047723349446,0.147633327887244,0.556587205080624,0,0.352240644283087,"RPKM","Testis"
"872","BLOC1S6","free.lambda",0.217578037321958,0.148439545722459,0.998746131795034,0,0.353169368614953,"RPKM","Testis"
"2216","F12","no.lambda",-0.743374154259603,0.149905172192821,0.552605134236607,0,0.355657369320222,"RPKM","Testis"
"1202","CDC42BPB","no.lambda",0.737367240997727,0.155046272274598,0.543710448231494,0,0.36682735367761,"RPKM","Testis"
"574","RABGGTA","free.lambda",-0.258586818642587,0.156842078560853,0.974624586585666,0,0.370042452760563,"RPKM","Testis"
"245","FER1L6","free.lambda",-0.467966044489284,0.157323191299336,0.941221730122884,1,0.370146508418161,"RPKM","Testis"
"3017","AKAP12","free.lambda",-0.81197633845253,0.159095952213869,0.938427397261586,0,0.37238830413359,"RPKM","Testis"
"2617","GALNT11","free.lambda",0.78233454258449,0.159155331872916,0.934709254171838,0,0.37238830413359,"RPKM","Testis"
"658","SLC36A1","free.lambda",0.796241610055499,0.159924603357003,0.999141533860259,0,0.373157407833008,"RPKM","Testis"
"226","FAM184A","no.lambda",-0.728404996691019,0.162809697506256,0.530573838691034,0,0.378165246764446,"RPKM","Testis"
"714","TATDN3","no.lambda",-0.728228402708831,0.162963772218445,0.530316604687807,0,0.378165246764446,"RPKM","Testis"
"515","PHF21B","free.lambda",0.859114650291667,0.16788956224493,0.988883936380522,0,0.38853130934824,"RPKM","Testis"
"557","PRICKLE2","fix.lambda",-0.718409138758408,0.171596618766549,0.496869554028283,0.958512203599808,0.394952000258878,"RPKM","Testis"
"668","SLC7A2","fix.lambda",-0.718824052723834,0.171229248578276,0.595536664932338,0.347123772368627,0.394952000258878,"RPKM","Testis"
"428","MYD88","no.lambda",-0.716759553568564,0.173059427992911,0.513744258435742,0,0.397239391626004,"RPKM","Testis"
"197","EEPD1","free.lambda",0.596731519203585,0.174200146101409,0.945992897599509,0,0.398777091210522,"RPKM","Testis"
"5116","ARHGAP20","free.lambda",0.178191862098978,0.180660030338084,0.865956219135079,0,0.405342151072049,"RPKM","Testis"
"7910","BARX1","free.lambda",-0.040283164193033,0.18089649717265,0.987113215220842,0,0.405342151072049,"RPKM","Testis"
"1817","DHRS1","free.lambda",0.266863972155378,0.177808931857126,0.725254108898466,0,0.405342151072049,"RPKM","Testis"
"527","PLCE1","no.lambda",0.709700863982906,0.179358908579932,0.503675323710669,0,0.405342151072049,"RPKM","Testis"
"583","RC3H1","free.lambda",0.316777621334811,0.17969069042918,0.962149419048901,0,0.405342151072049,"RPKM","Testis"
"618","SCCPDH","free.lambda",-0.544712609799566,0.178474500281136,0.74067340178391,0,0.405342151072049,"RPKM","Testis"
"6612","SLC39A10","no.lambda",-0.708596370307867,0.180350424823878,0.502108819435224,0,0.405342151072049,"RPKM","Testis"
"800","VANGL1","free.lambda",0.565040233967563,0.180796463466885,0.77203728998097,0,0.405342151072049,"RPKM","Testis"
"205","EPB41","free.lambda",0.235250446014039,0.182912314584746,0.897701248891273,0,0.405567357207539,"RPKM","Testis"
"249","FNDC4","no.lambda",-0.706673261447982,0.182080538909724,0.499387097500324,0,0.405567357207539,"RPKM","Testis"
"390","MAU2","free.lambda",0.32202461550411,0.181554803975027,0.813466683903715,0,0.405567357207539,"RPKM","Testis"
"782","TYW3","free.lambda",-0.705671947741416,0.18268822413733,0.996972834389277,1,0.405567357207539,"RPKM","Testis"
"213","ESRRG","free.lambda",0.484171584239602,0.183689510394246,0.930893313546871,0,0.406184368202962,"RPKM","Testis"
"380","MAEL","no.lambda",0.703800341053899,0.184673893899563,0.495334920333682,0,0.406184368202962,"RPKM","Testis"
"5617","PRPF40B","free.lambda",-0.485963754325258,0.184947176242229,0.879304771457465,0,0.406184368202962,"RPKM","Testis"
"770","TRMT6","free.lambda",0.14401066852769,0.185108814789071,0.625240757724955,0,0.406184368202962,"RPKM","Testis"
"273","GLT6D1","free.lambda",-0.605315269815047,0.186077508306969,0.998793333430099,0,0.407254908361763,"RPKM","Testis"
"275","GNAI2","free.lambda",-0.540562917786911,0.191083284986643,0.996923644943383,0,0.416368567166491,"RPKM","Testis"
"347","KIF13A","no.lambda",0.696177818626604,0.191604904571155,0.484663550960647,0,0.416368567166491,"RPKM","Testis"
"360","LETM2","free.lambda",0.671538531518566,0.191716341434394,0.819097327118535,1,0.416368567166491,"RPKM","Testis"
"2716","AGO1","free.lambda",-0.644653625824352,0.193335704792394,0.998610380689892,0,0.416636727285796,"RPKM","Testis"
"335","KANSL1","free.lambda",0.706758373097749,0.193807403247466,0.924708497419408,0,0.416636727285796,"RPKM","Testis"
"355","LAMC2","fix.lambda",-0.693856167938922,0.193730254690679,0.461278032736615,0.880484541158114,0.416636727285796,"RPKM","Testis"
"514","PHF21A","no.lambda",0.693864110099154,0.193722974157433,0.481447404361764,0,0.416636727285796,"RPKM","Testis"
"1432","CNOT4","no.lambda",-0.691515165125517,0.195880022674861,0.478193224291123,0,0.418965604054563,"RPKM","Testis"
"265","GCC2","no.lambda",-0.691839029811012,0.195582211846476,0.478641249178722,0,0.418965604054563,"RPKM","Testis"
"605","RTKN2","no.lambda",0.690973868754407,0.196378052561037,0.477444888595439,0,0.418972822466495,"RPKM","Testis"
"549","PPOX","no.lambda",0.687590399133927,0.199499137781337,0.472780560703368,0,0.423558642222648,"RPKM","Testis"
"607","RTN4IP1","no.lambda",0.687559595000952,0.199527624848685,0.472738188284129,0,0.423558642222648,"RPKM","Testis"
"727","TEX101","no.lambda",0.686288634110897,0.200703644875775,0.470992081205832,0,0.424989968024454,"RPKM","Testis"
"942","BRWD1","no.lambda",0.684007580663841,0.202819159882312,0.467866371878021,0,0.42839857461426,"RPKM","Testis"
"918","ACAA1","no.lambda",0.680535043428448,0.206051620806034,0.463127938287682,0,0.433216956837759,"RPKM","Testis"
"645","SLC15A3","no.lambda",0.680458211783139,0.206123298235675,0.463023376806118,0,0.433216956837759,"RPKM","Testis"
"512","PHC2","no.lambda",0.678107095298712,0.208320177999683,0.459829237079996,0,0.436750472192405,"RPKM","Testis"
"3516","ALDH5A1","no.lambda",-0.676606363714322,0.209725857925494,0.457796178509015,0,0.438611855957762,"RPKM","Testis"
"1502","COPZ1","no.lambda",0.672877179471191,0.213230241868325,0.452763699927715,0,0.443828194663356,"RPKM","Testis"
"340","KCTD18","no.lambda",-0.672332481052841,0.213743462469309,0.452030957822564,0,0.443828194663356,"RPKM","Testis"
"564","PSMB4","free.lambda",0.880219459063631,0.213792093769362,0.978240585385924,0,0.443828194663356,"RPKM","Testis"
"750","TMEM74B","free.lambda",0.419276125251622,0.214380259671069,0.947321206188563,0,0.443961075651333,"RPKM","Testis"
"746","TMEM42","no.lambda",-0.670445305091761,0.215524209391163,0.449496899746939,0,0.445241476473939,"RPKM","Testis"
"1292","CFAP97","fix.lambda",-0.66904343362207,0.216849664752544,0.575352222112048,0.904732798893817,0.446889698407311,"RPKM","Testis"
"317","INPP5F","no.lambda",0.667034603774216,0.2187529354308,0.444935163516211,0,0.449717806577398,"RPKM","Testis"
"562","PRUNE2","no.lambda",0.666010338178813,0.21972515112555,0.443569767954655,0,0.450622767562569,"RPKM","Testis"
"407","MOB3B","no.lambda",0.66530823766629,0.220392263766461,0.442635044047392,0,0.450899148333799,"RPKM","Testis"
"1122","CCDC88C","no.lambda",-0.662425166970314,0.223137492934198,0.438807106758721,0,0.454579161185916,"RPKM","Testis"
"1272","CEP83","fix.lambda",-0.662292146668352,0.223264381408903,0.445420084295117,0.60202827739849,0.454579161185916,"RPKM","Testis"
"263","GATAD2A","free.lambda",-0.522354955225656,0.225524859529331,0.972482750558559,0,0.454955791150607,"RPKM","Testis"
"463","NR2C2AP","no.lambda",-0.659849531234879,0.225597912967243,0.435401405250157,0,0.454955791150607,"RPKM","Testis"
"570","PTPN7","no.lambda",0.660430798127478,0.225042002255127,0.4361688352907,0,0.454955791150607,"RPKM","Testis"
"842","ZRANB1","free.lambda",-0.547154169562511,0.224129580033317,0.884580690760881,0,0.454955791150607,"RPKM","Testis"
"216","EVPL","free.lambda",0.533748199489729,0.229009030400463,0.999275219054484,0,0.459646087083393,"RPKM","Testis"
"768","TRMO","no.lambda",-0.65660429021048,0.228708539728501,0.431129190296623,0,0.459646087083393,"RPKM","Testis"
"7114","ATXN7","fix.lambda",0.654144141367257,0.231074416065887,0.334221233086604,0.758286311729953,0.460077331831004,"RPKM","Testis"
"309","IFT43","fix.lambda",0.655267340007026,0.229993428643819,0.598344694870938,0.999933893038648,0.460077331831004,"RPKM","Testis"
"606","RTL9","no.lambda",0.653966529084068,0.231245486637257,0.427672218300593,0,0.460077331831004,"RPKM","Testis"
"735","THUMPD2","no.lambda",0.653809638057299,0.231396627343575,0.427467034339989,0,0.460077331831004,"RPKM","Testis"
"1352","CLCN6","fix.lambda",0.649485160795006,0.235573103469754,0.292269855678812,0.640757869890885,0.466192566913274,"RPKM","Testis"
"1717","DCLK3","no.lambda",-0.649812648907253,0.235256114526458,0.422256473166078,0,0.466192566913274,"RPKM","Testis"
"1517","ACTN1","no.lambda",0.647492181826118,0.237504743155617,0.419246123791534,0,0.467829110355367,"RPKM","Testis"
"4717","AP3S1","free.lambda",0.894062289489419,0.237017333290185,0.989930029127812,1,0.467829110355367,"RPKM","Testis"
"5105","ABCE1","no.lambda",-0.646011327305639,0.23894280525078,0.417330628136964,0,0.469569735608841,"RPKM","Testis"
"250","FOXRED1","no.lambda",-0.64400283701891,0.240897021869198,0.414739651233332,0,0.472314299822246,"RPKM","Testis"
"792","UNC13B","no.lambda",-0.640668446175851,0.244150846171897,0.410456062291436,0,0.477588375768121,"RPKM","Testis"
"206","EPB41L5","no.lambda",-0.63984742288557,0.244953853594389,0.409404723335734,0,0.478055101369695,"RPKM","Testis"
"1319","ACRV1","no.lambda",0.63560133586194,0.249118113484382,0.403989059633251,0,0.483951931470807,"RPKM","Testis"
"2017","ADGRB2","free.lambda",-0.746441469302889,0.24874331265723,0.991323393055417,0,0.483951931470807,"RPKM","Testis"
"4917","PATE1","free.lambda",-0.637541306140308,0.250139396612491,0.704423433559505,1,0.484823956363341,"RPKM","Testis"
"1219","ACOX1","free.lambda",-0.664423312507995,0.258376583888327,0.900915144522648,0,0.499646042359389,"RPKM","Testis"
"2417","AFMID","free.lambda",0.625127087184466,0.260686779354513,0.838782305813791,0,0.500742393904707,"RPKM","Testis"
"156","CRISPLD2","free.lambda",-0.281583226205044,0.26249069999255,0.576680794311615,1,0.500742393904707,"RPKM","Testis"
"4816","OTUD3","no.lambda",-0.622592861190408,0.261992658719003,0.387621865190664,0,0.500742393904707,"RPKM","Testis"
"708","TAF3","free.lambda",0.281252998773264,0.261997082344088,0.486037748545543,1,0.500742393904707,"RPKM","Testis"
"713","TAPT1","no.lambda",-0.622321420414943,0.262263151820733,0.387283943728541,0,0.500742393904707,"RPKM","Testis"
"759","TPRA1","free.lambda",0.747632781724291,0.260775647244166,0.967353386282111,1,0.500742393904707,"RPKM","Testis"
"262","GALNT15","free.lambda",0.892497976158207,0.26487508568524,0.982609162580851,0,0.503025106671297,"RPKM","Testis"
"644","SLC12A9","free.lambda",-0.366844708880977,0.264419488545303,0.999749475855645,0,0.503025106671297,"RPKM","Testis"
"413","MRPL34","no.lambda",0.618775689318468,0.265803318225625,0.382883354902022,0,0.503658636548332,"RPKM","Testis"
"7210","ATXN7L2","no.lambda",0.617419245238337,0.267160981083271,0.381206520190903,0,0.504489240342382,"RPKM","Testis"
"207","EPC2","free.lambda",-0.555207035693938,0.268028522023697,0.991953056427129,0,0.504489240342382,"RPKM","Testis"
"4106","MRNIP","free.lambda",0.24610888831519,0.267601342610543,0.774913714739632,0,0.504489240342382,"RPKM","Testis"
